container,movement_count,first_date,first_location,first_status,last_date,last_location,last_status
HLBU9233590,4,2019-04-18 04:06:00,CALLAO,Gate out empty,2019-05-16 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLXU1301567,5,2019-04-11 13:46:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
UACU3722750,5,2019-04-18 12:44:00,CALLAO,Gate out empty,2019-06-11 00:00:00,HUANGPU,Discharge
UACU4136374,14,2019-02-19 14:22:00,KOKKOLA,Gate out empty,2019-04-28 07:00:00,ILO,Vessel arrival
UACU3229934,8,2019-02-20 20:48:00,HAMBURG,Gate out empty,2019-05-13 07:00:00,MATARANI,Vessel arrival
HLXU5290096,3,2019-04-10 11:08:00,CALLAO,Gate out empty,2019-05-12 23:00:00,ANTOFAGASTA,Vessel arrival
UACU2416150,8,2019-02-28 09:51:00,ANTWERP,Gate out empty,2019-04-28 07:00:00,ILO,Vessel arrival
UACU4126416,4,2019-04-17 12:44:00,CALLAO,Gate out empty,2019-05-01 14:00:00,"MANZANILLO, COL (MX)",Vessel arrival
HLXU8628818,4,2019-04-15 20:10:00,CALLAO,Gate out empty,2019-04-29 19:00:00,MANZANILLO (PA),Vessel arrival
HLXU1086947,12,2019-02-20 10:08:00,GOTHENBURG,Gate out empty,2019-05-13 07:00:00,MATARANI,Vessel arrival
HLXU6394330,5,2019-04-12 01:34:00,CALLAO,Gate out empty,2019-05-31 00:00:00,HUANGPU,Discharge
UACU5918341,5,2019-04-11 20:14:00,CALLAO,Gate out empty,2019-04-22 15:00:00,SAN ANTONIO,Vessel arrival
UACU4789300,5,2019-04-12 06:26:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLBU2003868,7,2019-04-13 15:49:00,CALLAO,Gate out empty,2019-05-08 17:00:00,"SEATTLE, WA",Vessel arrival
CLHU3925109,5,2019-04-11 10:58:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
HAMU1120900,7,2019-04-16 17:58:00,CALLAO,Gate out empty,2019-05-30 18:00:00,KOBE,Vessel arrival
UACU4012373,6,2019-04-17 19:05:00,CALLAO,Gate out empty,2019-05-11 00:00:00,"TULTITLAN, MEX",Arrival in
TGBU5458326,5,2019-04-15 15:59:00,CALLAO,Gate out empty,2019-04-25 15:00:00,SAN ANTONIO,Vessel arrival
UACU4118431,4,2019-04-15 11:54:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
HLBU1657437,5,2019-04-10 19:26:00,CALLAO,Gate out empty,2019-05-02 07:00:00,"NEW YORK, NY",Vessel arrival
HLBU1838266,5,2019-04-10 17:07:00,CALLAO,Gate out empty,2019-05-06 19:00:00,"CHARLESTON, SC",Vessel arrival
HLBU2173340,5,2019-04-10 09:53:00,CALLAO,Gate out empty,2019-04-22 21:30:00,GUAYAQUIL,Vessel arrival
UACU5497330,6,2019-04-12 00:56:00,CALLAO,Gate out empty,2019-05-31 00:00:00,HUANGPU,Discharge
HLBU9199351,4,2019-04-21 16:52:00,CALLAO,Gate out empty,2019-05-16 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UACU3966926,6,2019-04-10 14:27:00,CALLAO,Gate out empty,2019-05-24 14:00:00,BARCELONA,Vessel arrival
HLBU9080378,5,2019-04-15 14:42:00,CALLAO,Gate out empty,2019-04-29 07:00:00,"PORT EVERGLADES, FL",Vessel arrival
HLXU6687093,8,2019-03-05 12:57:00,ANTWERP,Gate out empty,2019-04-28 07:00:00,ILO,Vessel arrival
HLXU6692000,8,2019-03-05 12:57:00,ANTWERP,Gate out empty,2019-04-28 07:00:00,ILO,Vessel arrival
HLXU6693590,8,2019-03-05 12:57:00,ANTWERP,Gate out empty,2019-04-28 07:00:00,ILO,Vessel arrival
HLBU1000592,6,2019-04-16 14:08:00,CALLAO,Gate out empty,2019-05-07 08:00:00,"LOS ANGELES, CA",Vessel arrival
UACU3424015,6,2019-04-17 14:08:00,CALLAO,Gate out empty,2019-06-11 00:00:00,HUANGPU,Discharge
HAMU1006203,4,2019-04-16 11:24:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
HAMU1108334,5,2019-04-16 11:13:00,CALLAO,Gate out empty,2019-04-22 21:30:00,GUAYAQUIL,Vessel arrival
UACU3881388,3,2019-04-16 18:22:00,CALLAO,Gate out empty,2019-05-31 13:00:00,NINGBO,Vessel arrival
UACU3960466,4,2019-04-16 09:55:00,CALLAO,Gate out empty,2019-06-15 06:00:00,BUSAN,Vessel arrival
HLBU1424883,3,2019-04-15 09:43:00,CALLAO,Gate out empty,2019-04-29 10:00:00,GUAYAQUIL,Vessel arrival
UACU5414839,7,2019-04-10 09:41:00,CALLAO,Gate out empty,2019-05-05 13:00:00,"HOUSTON, TX",Vessel arrival
HLXU3429428,5,2019-04-11 11:11:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
HLBU9064628,13,2019-02-28 10:06:00,ROTTERDAM,Gate out empty,2019-04-27 15:30:00,PUNTA ARENAS,Vessel arrival
TGHU3316849,13,2019-02-25 09:48:00,ALPHEN A.D.RIJN,Gate out empty,2019-04-27 15:30:00,PUNTA ARENAS,Vessel arrival
HLXU1397511,6,2019-04-22 09:31:00,ANTOFAGASTA,Gate out empty,2019-06-03 21:00:00,SHANGHAI,Vessel arrival
TGBU5840679,9,2019-04-17 09:36:00,SAN VICENTE,Gate out empty,2019-05-13 12:00:00,GUAYAQUIL,Vessel arrival
TGHU3671566,7,2019-04-22 10:43:00,SAN ANTONIO,Gate out empty,2019-05-30 06:00:00,QINGDAO,Vessel arrival
UACU4762275,3,2019-04-22 13:40:00,SAN ANTONIO,Gate out empty,2019-05-21 16:00:00,ROTTERDAM,Vessel arrival
HLBU9126756,5,2019-04-17 22:53:00,SAN ANTONIO,Gate out empty,2019-04-29 10:00:00,GUAYAQUIL,Vessel arrival
HLXU8799087,13,2019-03-07 20:37:00,ANTWERP,Gate out empty,2019-04-27 15:30:00,PUNTA ARENAS,Vessel arrival
HLXU8636747,13,2019-03-04 06:24:00,ANTWERP,Gate out empty,2019-04-24 18:00:00,LA PAZ,Arrival in
TEMU7571183,6,2019-04-18 10:47:00,VALPARAISO,Gate out empty,2019-06-05 18:00:00,RIGA,Vessel arrival
UACU3471300,5,2019-04-20 09:46:00,VALPARAISO,Gate out empty,2019-05-26 07:00:00,FELIXSTOWE,Vessel arrival
HLBU1575370,5,2019-04-16 17:30:00,SANTIAGO DE CHILE,Gate out empty,2019-05-22 13:00:00,GENOA,Vessel arrival
HLXU5345959,4,2019-04-16 13:51:00,VALPARAISO,Gate out empty,2019-05-23 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UACU8560950,3,2019-04-16 13:37:00,VALPARAISO,Gate out empty,2019-05-23 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UACU5941418,3,2019-04-16 13:28:00,VALPARAISO,Gate out empty,2019-05-23 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU1886618,8,2019-04-15 10:26:00,VALPARAISO,Gate out empty,2019-05-18 00:00:00,CARTAGO,Arrival in
CPSU5144106,4,2019-04-18 18:49:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
CPSU5168474,4,2019-04-18 13:55:00,VALPARAISO,Gate out empty,2019-05-23 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU9030530,10,2019-04-17 21:22:00,VALPARAISO,Gate out empty,2019-05-29 03:00:00,PORT KELANG,Vessel arrival
HLBU9035846,10,2019-04-18 10:44:00,VALPARAISO,Gate out empty,2019-05-29 03:00:00,PORT KELANG,Vessel arrival
HLBU9054430,8,2019-04-17 20:23:00,VALPARAISO,Gate out empty,2019-05-25 04:00:00,BUSAN,Vessel arrival
HLBU9056290,6,2019-04-18 16:47:00,VALPARAISO,Gate out empty,2019-05-20 21:00:00,SHANGHAI,Vessel arrival
HLBU9089170,8,2019-04-17 21:14:00,VALPARAISO,Gate out empty,2019-05-25 04:00:00,BUSAN,Vessel arrival
HLBU9116640,3,2019-04-22 18:11:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BUENAVENTURA,Vessel arrival
HLBU9120676,3,2019-04-18 15:31:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
HLBU9121440,3,2019-04-22 16:07:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BUENAVENTURA,Vessel arrival
HLBU9127860,3,2019-04-22 16:52:00,VALPARAISO,Gate out empty,2019-05-23 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU9149411,4,2019-04-18 16:21:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
HLBU9155538,4,2019-04-18 18:08:00,VALPARAISO,Gate out empty,2019-05-21 07:00:00,ROTTERDAM,Vessel arrival
HLBU9155590,4,2019-04-17 21:46:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
HLBU9166759,4,2019-04-17 21:03:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
HLBU9167523,6,2019-04-17 21:57:00,VALPARAISO,Gate out empty,2019-05-22 00:00:00,LAEM CHABANG,Discharge
HLBU9168005,4,2019-04-18 15:05:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
HLBU9170825,10,2019-04-18 16:40:00,VALPARAISO,Gate out empty,2019-06-04 02:00:00,NHAVA SHEVA,Vessel arrival
HLBU9175046,4,2019-04-18 10:57:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
HLBU9178791,4,2019-04-18 10:51:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
HLBU9214693,4,2019-04-22 10:55:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BUENAVENTURA,Vessel arrival
HLBU9220227,5,2019-04-18 17:13:00,VALPARAISO,Gate out empty,2019-05-27 07:00:00,HELSINGBORG,Vessel arrival
HLBU9230591,4,2019-04-17 22:03:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
HLBU9276930,4,2019-04-18 19:52:00,VALPARAISO,Gate out empty,2019-05-21 07:00:00,ROTTERDAM,Vessel arrival
HLBU9289542,4,2019-04-17 20:34:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
HLBU9290081,3,2019-04-22 15:18:00,VALPARAISO,Gate out empty,2019-05-21 07:00:00,ROTTERDAM,Vessel arrival
HLBU9298307,4,2019-04-17 21:51:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
HLXU8746364,3,2019-04-22 21:58:00,VALPARAISO,Gate out empty,2019-05-08 04:00:00,CARTAGENA (COLOMBIA),Vessel arrival
HLXU8746385,3,2019-04-22 20:03:00,VALPARAISO,Gate out empty,2019-05-08 04:00:00,CARTAGENA (COLOMBIA),Vessel arrival
HLXU8776369,8,2019-04-18 12:19:00,VALPARAISO,Gate out empty,2019-05-26 00:00:00,"DUBLIN, IRELAND",Vessel arrival
HLXU8785268,3,2019-04-22 15:11:00,VALPARAISO,Gate out empty,2019-05-21 07:00:00,ROTTERDAM,Vessel arrival
LNXU9655837,3,2019-04-22 21:58:00,VALPARAISO,Gate out empty,2019-05-21 07:00:00,ROTTERDAM,Vessel arrival
UACU4798088,5,2019-04-22 16:28:00,VALPARAISO,Gate out empty,2019-05-19 18:00:00,"SAN JUAN, PUERTO RICO",Vessel arrival
UAEU1237481,4,2019-04-17 20:50:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
UAEU1238174,4,2019-04-18 20:34:00,VALPARAISO,Gate out empty,2019-05-23 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UAEU1258740,3,2019-04-22 22:26:00,VALPARAISO,Gate out empty,2019-05-23 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU2117515,3,2019-04-18 12:53:00,VALPARAISO,Gate out empty,2019-05-08 04:00:00,CARTAGENA (COLOMBIA),Vessel arrival
UACU3520390,5,2019-04-16 11:03:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
UACU8456530,5,2019-04-16 18:37:00,VALPARAISO,Gate out empty,2019-06-05 07:00:00,RAUMA,Vessel arrival
UACU3880870,5,2019-04-22 15:07:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
HLXU1071696,5,2019-04-22 14:50:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
UACU8507642,3,2019-04-22 10:58:00,VALPARAISO,Gate out empty,2019-05-30 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLXU8445421,3,2019-04-22 11:31:00,PUERTO ANGAMOS,Gate out empty,2019-05-29 17:00:00,SHANGHAI,Vessel arrival
HLBU2288734,8,2019-04-18 14:12:00,SANTIAGO DE CHILE,Gate out empty,2019-05-24 00:00:00,"NAMPA, ID",Arrival in
HLXU3237699,5,2019-04-16 10:57:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
UACU3624651,6,2019-04-16 09:47:00,VALPARAISO,Gate out empty,2019-04-22 23:06:00,CALLAO,Discharge
HLXU6268693,6,2019-04-13 17:09:00,VALPARAISO,Gate out empty,2019-04-22 23:06:00,CALLAO,Discharge
HLXU1275241,5,2019-04-22 18:24:00,PUERTO ANGAMOS,Loaded,2019-05-31 14:00:00,BARCELONA,Vessel arrival
HLXU1315724,5,2019-04-22 18:33:00,PUERTO ANGAMOS,Loaded,2019-05-31 14:00:00,BARCELONA,Vessel arrival
UACU3705922,5,2019-04-22 18:25:00,PUERTO ANGAMOS,Loaded,2019-05-31 14:00:00,BARCELONA,Vessel arrival
HLBU9093879,6,2019-04-18 18:16:00,VALPARAISO,Gate out empty,2019-05-27 07:00:00,HELSINGBORG,Vessel arrival
CPSU1776835,5,2019-04-22 12:12:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
HLBU1038577,6,2019-04-17 19:09:00,VALPARAISO,Gate out empty,2019-06-07 09:00:00,YANTAI,Vessel arrival
HLBU9023819,4,2019-04-17 21:54:00,VALPARAISO,Gate out empty,2019-05-17 01:00:00,HONG KONG,Vessel arrival
UACU3629479,6,2019-04-17 13:46:00,VALPARAISO,Gate out empty,2019-06-07 09:00:00,YANTAI,Vessel arrival
HLBU9168258,3,2019-04-22 21:31:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BUENAVENTURA,Vessel arrival
HLXU8009691,3,2019-04-23 01:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-29 17:00:00,SHANGHAI,Vessel arrival
TEMU4893102,4,2019-04-18 10:37:00,VALPARAISO,Gate out empty,2019-05-08 04:00:00,CARTAGENA (COLOMBIA),Vessel arrival
HLXU3329265,6,2019-04-17 12:11:00,VALPARAISO,Gate out empty,2019-05-24 00:00:00,MOERDIJK,Arrival in
GATU8773027,4,2019-04-16 17:31:00,VALPARAISO,Gate out empty,2019-05-21 12:00:00,KEELUNG,Vessel arrival
CLHU3929341,5,2019-04-18 16:32:00,VALPARAISO,Gate out empty,2019-06-10 10:00:00,TALLINN/MUUGA,Vessel arrival
UACU3979780,3,2019-04-22 16:22:00,VALPARAISO,Gate out empty,2019-05-25 06:00:00,HAMBURG,Vessel arrival
HLBU2089780,6,2019-04-16 16:03:00,VALPARAISO,Gate out empty,2019-05-30 06:00:00,HELSINKI,Vessel arrival
UACU5229954,3,2019-04-23 01:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-29 17:00:00,SHANGHAI,Vessel arrival
HLBU1220318,5,2019-04-17 19:54:00,VALPARAISO,Gate out empty,2019-05-16 00:00:00,COLON FREE ZONE,Arrival in
UACU5584938,4,2019-04-16 17:20:00,VALPARAISO,Gate out empty,2019-05-21 12:00:00,KEELUNG,Vessel arrival
TGHU0495273,6,2019-04-12 17:59:00,VALPARAISO,Gate out empty,2019-05-24 06:30:00,"VANCOUVER, BC",Vessel arrival
HLXU5379938,4,2019-04-17 11:16:00,VALPARAISO,Gate out empty,2019-05-23 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UACU3591861,5,2019-04-16 11:39:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
HLXU8456555,8,2019-04-15 20:23:00,VALPARAISO,Gate out empty,2019-05-18 00:00:00,CARTAGO,Arrival in
HLXU8541873,8,2019-04-16 13:35:00,VALPARAISO,Gate out empty,2019-05-26 00:00:00,"DUBLIN, IRELAND",Vessel arrival
UACU5240383,4,2019-04-16 17:05:00,VALPARAISO,Gate out empty,2019-05-21 12:00:00,KEELUNG,Vessel arrival
UACU5145982,4,2019-04-17 16:01:00,VALPARAISO,Gate out empty,2019-05-10 14:00:00,CAUCEDO,Vessel arrival
GATU1312553,7,2019-04-22 16:18:00,VALPARAISO,Gate out empty,2019-05-27 07:00:00,"BELFAST, NORTHERN IRELAND",Vessel arrival
UACU5367721,6,2019-04-13 17:49:00,VALPARAISO,Gate out empty,2019-04-22 23:06:00,CALLAO,Discharge
HLXU8298491,10,2019-04-15 17:13:00,SANTIAGO DE CHILE,Gate out empty,2019-05-31 00:00:00,"AURORA, CO",Arrival in
HLXU5364049,7,2019-04-15 12:44:00,VALPARAISO,Gate out empty,2019-06-04 15:00:00,FREDERICIA,Vessel arrival
UACU8277766,4,2019-04-16 14:36:00,VALPARAISO,Gate out empty,2019-05-23 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU9279143,3,2019-04-22 21:36:00,VALPARAISO,Gate out empty,2019-05-10 14:00:00,CAUCEDO,Vessel arrival
UACU5375347,4,2019-04-18 19:54:00,VALPARAISO,Gate out empty,2019-05-25 06:00:00,HAMBURG,Vessel arrival
UACU6048713,8,2019-04-22 15:23:00,SANTIAGO DE CHILE,Gate out empty,2019-05-21 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU1499497,7,2019-04-17 13:46:00,VALPARAISO,Gate out empty,2019-06-07 09:00:00,YANTAI,Vessel arrival
UACU8420223,7,2019-04-15 12:46:00,VALPARAISO,Gate out empty,2019-06-04 15:00:00,FREDERICIA,Vessel arrival
HLBU1979942,3,2019-04-18 14:49:00,VALPARAISO,Gate out empty,2019-05-08 06:00:00,CARTAGENA (COLOMBIA),Vessel arrival
HLBU2220903,9,2019-04-13 14:57:00,VALPARAISO,Gate out empty,2019-05-23 09:00:00,OSLO,Vessel arrival
TGBU2188309,5,2019-04-16 14:32:00,VALPARAISO,Gate out empty,2019-06-19 07:00:00,RAUMA,Vessel arrival
TGHU0593834,8,2019-04-16 10:16:00,VALPARAISO,Gate out empty,2019-05-31 17:00:00,LISBON,Vessel arrival
HLXU3226210,7,2019-04-17 11:41:00,VALPARAISO,Gate out empty,2019-06-07 09:00:00,YANTAI,Vessel arrival
XINU1383440,4,2019-04-16 14:00:00,VALPARAISO,Gate out empty,2019-05-21 07:00:00,ROTTERDAM,Vessel arrival
AMFU3178242,5,2019-04-22 18:47:00,PUERTO ANGAMOS,Loaded,2019-05-31 14:00:00,BARCELONA,Vessel arrival
HAMU1010780,7,2019-04-14 10:26:00,PUERTO ANGAMOS,Gate out empty,2019-05-31 14:00:00,BARCELONA,Vessel arrival
TGBU6240391,4,2019-04-18 17:53:00,VALPARAISO,Gate out empty,2019-05-25 06:00:00,HAMBURG,Vessel arrival
HLBU1756738,6,2019-04-17 15:56:00,VALPARAISO,Gate out empty,2019-06-05 18:00:00,RIGA,Vessel arrival
UASU1015431,6,2019-04-16 09:52:00,VALPARAISO,Gate out empty,2019-05-19 13:00:00,"HOUSTON, TX",Vessel arrival
UACU3775961,5,2019-04-22 15:12:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
HLBU2192709,6,2019-04-16 20:37:00,VALPARAISO,Gate out empty,2019-05-19 13:00:00,"HOUSTON, TX",Vessel arrival
HLXU3103560,7,2019-04-16 14:18:00,VALPARAISO,Gate out empty,2019-06-07 09:00:00,YANTAI,Vessel arrival
UACU3718848,5,2019-04-22 15:52:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
HLBU1331158,5,2019-04-12 17:01:00,VALPARAISO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
HLBU9023737,6,2019-04-18 18:12:00,VALPARAISO,Gate out empty,2019-05-27 07:00:00,HELSINGBORG,Vessel arrival
HLBU9030926,4,2019-04-22 19:40:00,VALPARAISO,Gate out empty,2019-05-03 15:00:00,BUENAVENTURA,Vessel arrival
HLBU9227480,4,2019-04-22 14:15:00,VALPARAISO,Gate out empty,2019-05-03 15:00:00,BUENAVENTURA,Vessel arrival
HLBU9234200,4,2019-04-22 15:26:00,VALPARAISO,Gate out empty,2019-05-21 07:00:00,ROTTERDAM,Vessel arrival
HLXU8804497,4,2019-04-22 16:31:00,VALPARAISO,Gate out empty,2019-05-21 07:00:00,ROTTERDAM,Vessel arrival
UACU4785012,4,2019-04-22 15:57:00,VALPARAISO,Gate out empty,2019-05-03 15:00:00,BUENAVENTURA,Vessel arrival
UAEU1268570,4,2019-04-22 15:48:00,VALPARAISO,Gate out empty,2019-05-03 15:00:00,BUENAVENTURA,Vessel arrival
UACU3557867,5,2019-04-16 11:44:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
HLXU3452388,4,2019-04-18 16:52:00,VALPARAISO,Gate out empty,2019-05-25 06:00:00,HAMBURG,Vessel arrival
TGHU6550280,4,2019-04-18 12:36:00,VALPARAISO,Gate out empty,2019-05-25 06:00:00,HAMBURG,Vessel arrival
TGBU5905635,4,2019-04-18 14:37:00,VALPARAISO,Gate out empty,2019-05-08 06:00:00,CARTAGENA (COLOMBIA),Vessel arrival
UACU5345635,4,2019-04-18 15:20:00,VALPARAISO,Gate out empty,2019-05-08 06:00:00,CARTAGENA (COLOMBIA),Vessel arrival
UACU5646120,4,2019-04-17 16:41:00,VALPARAISO,Gate out empty,2019-05-10 14:00:00,CAUCEDO,Vessel arrival
HLXU1245503,5,2019-04-16 10:57:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
HLXU8076832,4,2019-04-16 17:40:00,VALPARAISO,Gate out empty,2019-05-21 12:00:00,KEELUNG,Vessel arrival
UACU3962833,5,2019-04-16 11:39:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
HLXU1128997,7,2019-04-16 19:53:00,VALPARAISO,Gate out empty,2019-06-07 09:00:00,YANTAI,Vessel arrival
TGHU5157582,5,2019-04-13 12:51:00,VALPARAISO,Gate out empty,2019-05-14 07:00:00,ROTTERDAM,Vessel arrival
UACU3495507,7,2019-04-16 14:18:00,VALPARAISO,Gate out empty,2019-06-07 09:00:00,YANTAI,Vessel arrival
HLBU1078374,6,2019-04-16 10:20:00,VALPARAISO,Gate out empty,2019-06-05 18:00:00,RIGA,Vessel arrival
TGHU3691665,5,2019-04-22 15:30:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
HLXU3322996,5,2019-04-16 11:08:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
UACU3482794,5,2019-04-22 14:50:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
CLHU4794805,5,2019-04-17 13:49:00,SANTIAGO DE CHILE,Gate out empty,2019-05-13 15:30:00,"BALTIMORE, MD",Vessel arrival
UACU3697508,7,2019-04-14 10:25:00,PUERTO ANGAMOS,Gate out empty,2019-05-31 14:00:00,BARCELONA,Vessel arrival
UACU5513873,4,2019-04-16 17:35:00,VALPARAISO,Gate out empty,2019-05-21 12:00:00,KEELUNG,Vessel arrival
UACU4101260,4,2019-04-22 16:22:00,VALPARAISO,Gate out empty,2019-05-25 06:00:00,HAMBURG,Vessel arrival
HLXU1282739,7,2019-04-17 20:20:00,VALPARAISO,Gate out empty,2019-06-09 08:00:00,"OAKLAND, CA",Vessel arrival
TGHU8272189,4,2019-04-22 11:50:00,VALPARAISO,Gate out empty,2019-05-25 06:00:00,HAMBURG,Vessel arrival
HAMU1078733,7,2019-04-16 14:54:00,VALPARAISO,Gate out empty,2019-06-07 09:00:00,YANTAI,Vessel arrival
TEMU7269975,4,2019-04-18 16:28:00,VALPARAISO,Gate out empty,2019-05-25 06:00:00,HAMBURG,Vessel arrival
UACU3759636,7,2019-04-17 11:36:00,VALPARAISO,Gate out empty,2019-06-07 09:00:00,YANTAI,Vessel arrival
HLXU5661509,9,2019-03-04 11:28:00,BASLE,Gate out empty,2019-04-18 00:00:00,VINA DEL MAR,Departure from
HLXU3203852,4,2019-04-18 20:13:00,VALPARAISO,Gate out empty,2019-05-06 19:00:00,MANZANILLO (PA),Vessel arrival
UACU3701531,7,2019-04-17 15:48:00,VALPARAISO,Gate out empty,2019-06-07 09:00:00,YANTAI,Vessel arrival
HLXU1182637,6,2019-04-17 19:04:00,VALPARAISO,Gate out empty,2019-05-28 06:00:00,SAINT PETERSBURG,Vessel arrival
HLBU1571668,5,2019-04-17 19:59:00,VALPARAISO,Gate out empty,2019-05-27 08:00:00,"HALIFAX, NS",Vessel arrival
HLXU8072544,5,2019-04-17 19:57:00,VALPARAISO,Gate out empty,2019-05-27 08:00:00,"HALIFAX, NS",Vessel arrival
UACU3398066,5,2019-04-16 11:08:00,VALPARAISO,Gate out empty,2019-06-15 05:00:00,YANTAI,Vessel arrival
UACU3938760,7,2019-04-14 10:26:00,PUERTO ANGAMOS,Gate out empty,2019-05-31 14:00:00,BARCELONA,Vessel arrival
HLXU8778823,5,2019-04-20 00:15:00,CALLAO,Gate out empty,2019-05-16 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLXU8521769,3,2019-04-19 08:18:00,CALLAO,Gate out empty,2019-05-02 08:00:00,SAN ANTONIO,Vessel arrival
UACU5697298,5,2019-04-15 21:45:00,CALLAO,Gate out empty,2019-04-25 15:00:00,SAN ANTONIO,Vessel arrival
HLXU8032140,3,2019-04-23 16:49:00,CALLAO,Gate out empty,2019-04-29 10:00:00,GUAYAQUIL,Vessel arrival
HLXU8055830,3,2019-04-20 09:42:00,CALLAO,Gate out empty,2019-05-06 12:00:00,GUAYAQUIL,Vessel arrival
UACU5102173,3,2019-04-20 09:50:00,CALLAO,Gate out empty,2019-05-02 08:00:00,SAN ANTONIO,Vessel arrival
HLBU9049921,5,2019-04-10 23:22:00,CALLAO,Gate out empty,2019-05-07 14:30:00,ROTTERDAM,Vessel arrival
HLBU9180335,5,2019-04-15 00:08:00,CALLAO,Gate out empty,2019-05-15 17:00:00,SHANGHAI,Vessel arrival
UACU5899318,7,2019-04-08 18:38:00,CALLAO,Gate out empty,2019-05-24 00:00:00,HUANGPU,Discharge
HLBU1916184,5,2019-04-12 17:37:00,SAN ANTONIO,Gate out empty,2019-05-18 08:00:00,TOKYO,Vessel arrival
TGHU0895500,5,2019-04-12 17:24:00,SAN ANTONIO,Gate out empty,2019-05-08 18:00:00,ITAPOA,Vessel arrival
HLXU6586903,12,2019-02-26 13:26:00,FRENKENDORF,Gate out empty,2019-04-27 15:30:00,PUNTA ARENAS,Vessel arrival
UACU3820485,14,2019-03-04 11:38:00,"SAVANNAH, GA",Gate out empty,2019-04-27 15:30:00,PUNTA ARENAS,Vessel arrival
CPSU6435359,5,2019-04-23 17:24:00,CORONEL,Gate out empty,2019-05-25 22:00:00,"MAZATLAN, SIN",Vessel arrival
